,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_lakh
3820,Toyota,Innova,4.0,67000.0,Dealer,Diesel,Manual,13.68,2393.0,147.8,7.0,1550000.0,15.5
3821,Hyundai,i10,5.0,67817.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,465000.0,4.65
3822,Maruti,Ciaz,6.0,40000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,715000.0,7.15
3823,Maruti,Alto,4.0,3600.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,318000.0,3.18
3824,Honda,Amaze,6.0,73000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,450000.0,4.5
3825,Toyota,Fortuner,6.0,75000.0,Dealer,Diesel,Automatic,12.55,2982.0,168.5,7.0,1525000.0,15.25
3826,Maruti,Wagon R,12.0,52755.0,Individual,LPG,Manual,17.3,1061.0,57.5,5.0,233000.0,2.33
3827,Tata,Hexa,4.0,130000.0,Individual,Diesel,Manual,17.6,2179.0,153.86,7.0,1220000.0,12.2
3828,Maruti,Vitara,5.0,90000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,750000.0,7.5
3829,Maruti,Ignis,4.0,30000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,500000.0,5.0
3830,BMW,X5,9.0,95000.0,Dealer,Diesel,Automatic,11.0,2993.0,235.0,5.0,2150000.0,21.5
3832,Hyundai,Grand,5.0,40000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,485000.0,4.85
3833,Datsun,GO,4.0,58000.0,Individual,Petrol,Manual,20.63,1198.0,67.06,5.0,360000.0,3.6
3834,Maruti,Ciaz,5.0,71000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,600000.0,6.0
3835,Ford,Ecosport,5.0,71500.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,690000.0,6.9
3836,Maruti,Swift Dzire,8.0,71200.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,465000.0,4.65
3837,Maruti,Ciaz,5.0,41000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,750000.0,7.5
3838,Hyundai,Verna,8.0,50000.0,Dealer,Petrol,Manual,22.32,1582.0,126.32,5.0,585000.0,5.85
3839,Ford,Ecosport,6.0,37000.0,Dealer,Petrol,Automatic,15.63,1499.0,110.4,5.0,665000.0,6.65
3840,Tata,Harrier,2.0,20000.0,Individual,Diesel,Manual,17.0,1956.0,138.1,5.0,1750000.0,17.5
3842,Hyundai,Santro,10.0,50000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,250000.0,2.5
3843,Hyundai,Grand,6.0,50000.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,550000.0,5.5
3844,Mahindra,Scorpio,7.0,100000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,8.0,800000.0,8.0
3845,Mahindra,KUV100,4.0,50000.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,6.0,490000.0,4.9
3846,Maruti,Swift,7.0,117962.0,Individual,Petrol,Manual,25.2,1248.0,74.0,5.0,480000.0,4.8
3847,Maruti,Ciaz,5.0,115000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,655000.0,6.55
3848,Hyundai,Creta,4.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0,11.0
3849,Maruti,Baleno,3.0,1300.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,890000.0,8.9
3850,Jaguar,XF,6.0,29000.0,Dealer,Diesel,Automatic,16.36,2179.0,187.7,5.0,3200000.0,32.0
3851,Unknown,i10,10.0,94000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,355000.0,3.55
3852,Maruti,Swift Dzire,9.0,43500.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,420000.0,4.2
3853,Maruti,Wagon R,7.0,20903.0,Dealer,CNG,Manual,32.52,998.0,58.33,5.0,410000.0,4.1
3854,Maruti,Eeco,6.0,30000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,5.0,250000.0,2.5
3855,Tata,Tiago,4.0,80000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,420000.0,4.2
3856,Hyundai,Verna,7.0,103247.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,740000.0,7.4
3857,Honda,City,13.0,100000.0,Individual,Petrol,Manual,17.7,1497.0,78.0,5.0,225000.0,2.25
3858,Unknown,E-Class,12.0,107591.0,Dealer,Diesel,Automatic,19.67,2987.0,198.5,5.0,1200000.0,12.0
3859,Hyundai,Creta,1.0,15000.0,Individual,Diesel,Manual,22.1,1248.0,88.7,5.0,1350000.0,13.5
3860,Maruti,Swift Dzire,4.0,9691.0,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,822000.0,8.22
3861,Renault,KWID,5.0,87000.0,Dealer,Petrol,Manual,22.3,799.0,53.26,5.0,325000.0,3.25
3862,Renault,KWID,5.0,37000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,350000.0,3.5
3863,Maruti,Swift,10.0,46700.0,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,270000.0,2.7
3864,Mercedes-Benz,GLS,3.0,50000.0,Dealer,Diesel,Automatic,11.0,2987.0,258.0,7.0,6600000.0,66.0
3865,Mercedes-Benz,S-Class,9.0,50000.0,Individual,Diesel,Automatic,13.5,2987.0,282.0,5.0,3000000.0,30.0
3866,Honda,City,6.0,120000.0,Individual,Diesel,Manual,26.0,1498.0,98.6,5.0,600000.0,6.0
3867,Hyundai,i10,10.0,45000.0,Dealer,Petrol,Automatic,19.2,1197.0,80.0,5.0,385000.0,3.85
3868,Honda,Amaze,3.0,69000.0,Dealer,Diesel,Automatic,23.8,1498.0,78.9,5.0,860000.0,8.6
3869,Honda,Amaze,2.0,30000.0,Individual,Diesel,Manual,27.4,1498.0,98.63,5.0,700000.0,7.0
3870,Hyundai,i20,2.0,40000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,750000.0,7.5
3871,Tata,Safari,6.0,60000.0,Individual,Diesel,Manual,11.57,2179.0,138.1,7.0,190000.0,1.9
3872,Maruti,Swift,5.0,49000.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5.0,490000.0,4.9
3873,Maruti,Alto,9.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,200000.0,2.0
3874,Renault,Duster,6.0,70000.0,Dealer,Diesel,Manual,19.64,1461.0,108.45,5.0,775000.0,7.75
3875,Tata,Tiago,6.0,18900.0,Dealer,Petrol,Automatic,23.84,1199.0,83.83,5.0,550000.0,5.5
3876,Hyundai,i10,9.0,15000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,400000.0,4.0
3877,Maruti,Ertiga,6.0,130000.0,Individual,Diesel,Manual,20.77,1248.0,88.76,7.0,650000.0,6.5
3878,Unknown,Vitara,4.0,34000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,950000.0,9.5
3879,Hyundai,Verna,4.0,30700.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,925000.0,9.25
3880,Kia,Seltos,2.0,5000.0,Individual,Diesel,Manual,20.8,1493.0,113.4,5.0,1549000.0,15.49
3881,Maruti,Swift Dzire,3.0,21500.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,650000.0,6.5
3882,Maruti,Alto,9.0,55294.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,251000.0,2.51
3883,Maruti,Swift Dzire,3.0,10000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,800000.0,8.0
3884,Maruti,Swift,8.0,20000.0,Individual,Petrol,Manual,18.6,1197.0,88.5,5.0,350000.0,3.5
3885,Toyota,Innova,6.0,78000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,1030000.0,10.3
3886,Maruti,Wagon R,12.0,77000.0,Individual,Petrol,Manual,18.9,1061.0,67.0,5.0,150000.0,1.5
3887,Maruti,Ertiga,7.0,72859.0,Dealer,Diesel,Manual,20.77,1248.0,88.8,7.0,600000.0,6.0
3888,Ford,Ecosport,7.0,77984.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,565000.0,5.65
3889,Mercedes-Benz,C-Class,7.0,70000.0,Individual,Diesel,Automatic,14.84,2143.0,170.0,5.0,1350000.0,13.5
3890,Skoda,Rapid,9.0,130000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,450000.0,4.5
3891,Hyundai,Grand,6.0,43000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,380000.0,3.8
3893,Mahindra,Bolero,9.0,75000.0,Dealer,Diesel,Manual,15.96,2523.0,88.5,7.0,435000.0,4.35
3894,Mahindra,Thar,2.0,16000.0,Dealer,Diesel,Manual,16.55,2498.0,105.0,6.0,970000.0,9.7
3895,Ford,Figo,7.0,60000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,250000.0,2.5
3896,Volkswagen,Polo,2.0,37326.0,Dealer,Petrol,Manual,18.78,999.0,75.0,5.0,550000.0,5.5
3897,Maruti,Alto,7.0,48255.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,250000.0,2.5
3898,Maruti,Baleno,5.0,45215.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,698000.0,6.98
3899,Renault,KWID,4.0,33000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,395000.0,3.95
3900,Mahindra,Scorpio,6.0,130000.0,Dealer,Diesel,Manual,12.05,1248.0,120.0,8.0,565000.0,5.65
3901,Hyundai,Verna,4.0,20000.0,Individual,Petrol,Manual,19.67,1591.0,121.3,5.0,775000.0,7.75
3902,Maruti,Swift Dzire,2.0,57000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,750000.0,7.5
3903,Mahindra,Bolero,11.0,130000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,325000.0,3.25
3904,Honda,City,1.0,2000.0,Dealer,Petrol,Manual,17.8,1498.0,119.35,5.0,1000000.0,10.0
3905,Hyundai,Creta,2.0,31700.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1350000.0,13.5
3906,Honda,City,4.0,59000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5.0,900000.0,9.0
3907,Isuzu,D-Max,4.0,51000.0,Individual,Diesel,Manual,12.4,2499.0,134.0,5.0,1250000.0,12.5
3908,Maruti,Swift Dzire,6.0,77500.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,480000.0,4.8
3909,Maruti,Swift,2.0,8000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,539000.0,5.39
3910,Ford,Aspire,4.0,24000.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,5.0,690000.0,6.9
3911,Ford,Ecosport,3.0,18890.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,1025000.0,10.25
3912,Hyundai,Grand,3.0,5000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,525000.0,5.25
3913,Hyundai,i10,9.0,41000.0,Dealer,Petrol,Automatic,19.2,1197.0,80.0,5.0,385000.0,3.85
3914,Unknown,Wagon R,7.0,40330.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,290000.0,2.9
3915,BMW,X1,2.0,40000.0,Dealer,Diesel,Automatic,19.62,1998.0,192.0,5.0,3450000.0,34.5
3916,Skoda,Unknown,6.0,98000.0,Dealer,Diesel,Manual,21.14,1498.0,103.52,5.0,635000.0,6.35
3917,BMW,Unknown,6.0,66000.0,Dealer,Diesel,Automatic,16.09,1995.0,184.0,5.0,2675000.0,26.75
3918,Tata,Nexon,3.0,50000.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5.0,950000.0,9.5
3919,Maruti,Celerio,3.0,36000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,545000.0,5.45
3920,Ford,Figo,7.0,77000.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,325000.0,3.25
3921,Maruti,Unknown,5.0,58802.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,425000.0,4.25
3922,Ford,Ecosport,3.0,38959.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,825000.0,8.25
3923,Maruti,Alto,3.0,37000.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,349000.0,3.49
3924,Volkswagen,Vento,6.0,56000.0,Dealer,Petrol,Automatic,18.19,1197.0,103.2,5.0,750000.0,7.5
3925,Maruti,Swift Dzire,8.0,91000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,580000.0,5.8
3926,Toyota,Unknown,11.0,110000.0,Dealer,Diesel,Manual,11.5,2982.0,171.0,7.0,1250000.0,12.5
3927,Volkswagen,Polo,4.0,100000.0,Individual,Diesel,Manual,20.14,1498.0,88.0,5.0,615000.0,6.15
3928,Hyundai,i10,9.0,68000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,370000.0,3.7
3929,Maruti,Wagon R,14.0,78000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,160000.0,1.6
3930,Maruti,Alto,2.0,20000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,370000.0,3.7
3931,Audi,A6,6.0,85000.0,Individual,Diesel,Automatic,17.68,1968.0,174.33,5.0,1550000.0,15.5
3932,Hyundai,Elantra,8.0,60000.0,Dealer,Diesel,Manual,19.67,1582.0,126.24,5.0,750000.0,7.5
3933,Hyundai,i20,5.0,30000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,600000.0,6.0
3934,Hyundai,Creta,4.0,34800.0,Dealer,Petrol,Manual,13.0,1591.0,121.3,5.0,1150000.0,11.5
3935,Skoda,Superb,6.0,30000.0,Dealer,Petrol,Automatic,14.67,1798.0,177.46,5.0,1950000.0,19.5
3936,Honda,City,8.0,38000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,575000.0,5.75
3937,Toyota,Fortuner,6.0,124000.0,Dealer,Diesel,Manual,13.0,2982.0,168.5,7.0,1700000.0,17.0
3938,Ford,Figo,9.0,70000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,195000.0,1.95
3939,Hyundai,i10,5.0,50979.0,Dealer,Petrol,Manual,19.67,1086.0,68.05,5.0,445000.0,4.45
3940,Maruti,Ertiga,5.0,65000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,700000.0,7.0
3941,Unknown,Swift Dzire,6.0,45782.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,410000.0,4.1
3942,Toyota,Innova,13.0,130000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,500000.0,5.0
3943,Maruti,Baleno,6.0,26917.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,645000.0,6.45
3944,Maruti,Alto,11.0,35000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,115000.0,1.15
3945,BMW,3,8.0,90000.0,Dealer,Diesel,Automatic,18.88,1995.0,184.0,5.0,1375000.0,13.75
3946,Skoda,Superb,11.0,130000.0,Dealer,Diesel,Automatic,17.2,1968.0,138.1,5.0,575000.0,5.75
3947,Maruti,Alto,8.0,15000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,262000.0,2.62
3948,Honda,Jazz,4.0,70000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,625000.0,6.25
3949,Maruti,Vitara,4.0,83000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,785000.0,7.85
3950,Maruti,Swift Dzire,6.0,61000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,510000.0,5.1
3951,Maruti,Wagon R,13.0,64521.0,Dealer,Petrol,Manual,14.0,1061.0,64.0,5.0,205000.0,2.05
3952,Maruti,Vitara,3.0,11000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,900000.0,9.0
3953,Hyundai,Verna,8.0,70000.0,Individual,Diesel,Manual,22.32,1582.0,88.5,5.0,550000.0,5.5
3954,Kia,Seltos,2.0,6000.0,Individual,Petrol,Manual,16.1,1353.0,138.0,5.0,1635000.0,16.35
3955,Ford,Endeavour,3.0,50000.0,Individual,Diesel,Manual,10.91,3198.0,197.0,7.0,3000000.0,30.0
3956,Toyota,Innova,5.0,130000.0,Individual,Diesel,Manual,12.99,2494.0,100.6,8.0,1150000.0,11.5
3957,Maruti,Wagon R,10.0,69001.0,Dealer,Petrol,Manual,17.3,1061.0,64.0,5.0,290000.0,2.9
3958,Maruti,Swift,3.0,20000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,610000.0,6.1
3959,Maruti,Vitara,4.0,56000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,814000.0,8.14
3960,Maruti,Swift,9.0,60000.0,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,390000.0,3.9
3961,Unknown,Verna,9.0,67000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.32,5.0,650000.0,6.5
3962,Mercedes-Benz,Unknown,10.0,82000.0,Dealer,Diesel,Automatic,13.5,2987.0,254.79,5.0,2450000.0,24.5
3963,Mahindra,XUV500,8.0,70000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,600000.0,6.0
3965,Mercedes-Benz,C-Class,9.0,112000.0,Dealer,Diesel,Automatic,14.84,2143.0,167.62,5.0,1450000.0,14.5
3966,Ford,Aspire,5.0,75000.0,Individual,Petrol,Manual,18.16,1196.0,86.8,5.0,395000.0,3.95
3967,Mahindra,Unknown,6.0,67000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,7.0,925000.0,9.25
3968,Hyundai,i20,3.0,5000.0,Individual,Petrol,Manual,18.6,1197.0,88.5,5.0,750000.0,7.5
3969,Honda,City,17.0,79000.0,Dealer,Petrol,Automatic,16.8,1497.0,116.4,5.0,145000.0,1.45
3970,Honda,City,8.0,31000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,560000.0,5.6
3971,Renault,Duster,5.0,44213.0,Dealer,Diesel,Manual,19.6,1461.0,108.45,5.0,745000.0,7.45
3972,Maruti,Baleno,3.0,30000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,700000.0,7.0
3973,Unknown,Amaze,2.0,8000.0,Dealer,Diesel,Manual,19.67,1498.0,98.63,5.0,875000.0,8.75
3974,BMW,3,5.0,76000.0,Dealer,Diesel,Automatic,22.69,1995.0,190.0,5.0,2700000.0,27.0
3975,Maruti,Ciaz,5.0,68429.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,797000.0,7.97
3976,Hyundai,Grand,5.0,46861.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,571000.0,5.71
3979,Maruti,Swift,2.0,25500.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,600000.0,6.0
3980,Maruti,Alto,11.0,51479.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,195000.0,1.95
3981,Maruti,Baleno,6.0,30000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,620000.0,6.2
3982,Tata,Nexon,6.0,87000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,735000.0,7.35
3983,Maruti,Swift,4.0,40000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,650000.0,6.5
3984,Renault,KWID,3.0,30000.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,320000.0,3.2
3985,Honda,City,3.0,29000.0,Dealer,Diesel,Manual,25.1,1498.0,98.6,5.0,1100000.0,11.0
3986,Datsun,GO,2.0,10000.0,Individual,Petrol,Manual,19.83,1198.0,67.0,5.0,444000.0,4.44
3987,Hyundai,Grand,6.0,69300.0,Dealer,Petrol,Automatic,18.9,1197.0,88.5,5.0,475000.0,4.75
3989,Hyundai,Grand,4.0,37850.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,568000.0,5.68
3990,Maruti,Alto,5.0,52361.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,350000.0,3.5
3991,Mahindra,Scorpio,3.0,50000.0,Individual,Diesel,Manual,16.36,2179.0,140.0,7.0,1500000.0,15.0
3992,Honda,WR-V,3.0,19790.0,Dealer,Petrol,Manual,17.5,1199.0,88.7,5.0,770000.0,7.7
3993,Mahindra,XUV500,6.0,68200.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,1250000.0,12.5
3994,Toyota,Innova,8.0,130000.0,Individual,Diesel,Manual,12.99,1248.0,100.0,7.0,850000.0,8.5
3995,Maruti,Swift,9.0,79000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,425000.0,4.25
3996,Maruti,Baleno,3.0,43875.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,580000.0,5.8
3997,Maruti,Swift Dzire,3.0,100000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,791000.0,7.91
3998,Skoda,Rapid,6.0,69000.0,Dealer,Diesel,Manual,21.14,1498.0,103.52,5.0,555000.0,5.55
3999,Maruti,Ciaz,6.0,50000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,750000.0,7.5
4000,Mercedes-Benz,CLS,6.0,34000.0,Dealer,Petrol,Automatic,9.26,3498.0,301.8,4.0,3600000.0,36.0
4001,Renault,KWID,5.0,25000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,250000.0,2.5
4002,Maruti,Swift Dzire,6.0,68000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,495000.0,4.95
4003,BMW,3,5.0,13500.0,Dealer,Diesel,Automatic,22.69,1995.0,190.0,5.0,2275000.0,22.75
4004,Maruti,Alto,15.0,120000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,150000.0,1.5
4005,Mahindra,XUV500,5.0,110000.0,Individual,Diesel,Automatic,16.0,2179.0,140.0,7.0,1025000.0,10.25
4006,Honda,Amaze,3.0,40079.0,Dealer,Petrol,Manual,18.6,1199.0,88.76,5.0,780000.0,7.8
4007,Datsun,RediGO,4.0,35000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,230000.0,2.3
4008,Volkswagen,Vento,6.0,63096.0,Dealer,Diesel,Manual,20.34,1498.0,103.2,5.0,690000.0,6.9
4009,Maruti,Ciaz,6.0,14774.0,Trustmark Dealer,Petrol,Manual,21.56,1248.0,103.25,5.0,840000.0,8.4
4010,Tata,Hexa,4.0,74000.0,Dealer,Diesel,Manual,17.6,2179.0,153.86,7.0,1050000.0,10.5
4011,Maruti,Swift,11.0,110000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5.0,300000.0,3.0
4012,Renault,KWID,6.0,30000.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,345000.0,3.45
4013,Hyundai,i10,9.0,70000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,225000.0,2.25
4014,BMW,5,6.0,120000.0,Individual,Diesel,Automatic,14.69,2993.0,258.0,5.0,2200000.0,22.0
4015,Maruti,Celerio,3.0,17000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5.0,500000.0,5.0
4016,Maruti,Swift,8.0,50000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,420000.0,4.2
4017,Maruti,Swift,6.0,70695.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,525000.0,5.25
4018,Hyundai,Creta,3.0,30000.0,Individual,Petrol,Manual,13.0,1591.0,121.3,5.0,1100000.0,11.0
4019,Honda,City,4.0,10000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5.0,1225000.0,12.25
4020,Ford,Figo,6.0,30000.0,Individual,Petrol,Manual,15.6,1196.0,70.02,5.0,295000.0,2.95
4021,Maruti,Alto,12.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,165000.0,1.65
4022,Maruti,Swift,8.0,50000.0,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,300000.0,3.0
4023,Maruti,Swift Dzire,7.0,101374.0,Dealer,Diesel,Manual,19.67,1248.0,74.0,5.0,530000.0,5.3
4024,Hyundai,Grand,2.0,25000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,550000.0,5.5
4025,Ford,Ecosport,6.0,69000.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,615000.0,6.15
4026,Jaguar,XF,10.0,70000.0,Dealer,Diesel,Automatic,14.74,2993.0,270.9,5.0,1550000.0,15.5
4027,Honda,City,6.0,128000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,600000.0,6.0
4028,Honda,City,5.0,95066.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,580000.0,5.8
4029,Hyundai,Venue,2.0,15000.0,Individual,Petrol,Manual,18.27,998.0,118.35,5.0,958000.0,9.58
4030,Maruti,Swift,8.0,71233.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,440000.0,4.4
4031,Honda,City,4.0,29000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,1025000.0,10.25
4032,Maruti,Eeco,3.0,33000.0,Dealer,Petrol,Manual,16.11,1196.0,72.42,5.0,350000.0,3.5
4033,Hyundai,i10,6.0,63168.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,385000.0,3.85
4034,Tata,Hexa,4.0,10000.0,Dealer,Diesel,Manual,17.6,2179.0,147.94,7.0,1150000.0,11.5
4035,Hyundai,i20,3.0,25645.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,780000.0,7.8
4036,Hyundai,i10,11.0,90000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,275000.0,2.75
4037,Hyundai,i20,11.0,97845.0,Dealer,Diesel,Manual,23.0,1396.0,90.0,5.0,320000.0,3.2
4038,Mahindra,Scorpio,3.0,47000.0,Dealer,Diesel,Manual,16.36,2179.0,138.13,7.0,1550000.0,15.5
4039,Maruti,Swift Dzire,8.0,85000.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,475000.0,4.75
4040,Mahindra,Bolero,9.0,75000.0,Dealer,Diesel,Manual,15.96,2523.0,62.1,7.0,435000.0,4.35
4041,Honda,City,10.0,79418.0,Dealer,Petrol,Manual,17.0,1497.0,88.5,5.0,440000.0,4.4
4042,Ford,Ecosport,8.0,92000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,430000.0,4.3
4043,Maruti,Alto,5.0,32903.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,347000.0,3.47
4044,Hyundai,i20,5.0,88098.0,Dealer,Diesel,Manual,21.9,1396.0,90.0,5.0,660000.0,6.6
4045,Maruti,Swift,7.0,81000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,475000.0,4.75
4046,Maruti,Baleno,5.0,98000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,575000.0,5.75
4047,Maruti,Alto,9.0,42000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,211000.0,2.11
4048,Maruti,Swift Dzire,8.0,55002.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,550000.0,5.5
4049,Hyundai,Creta,5.0,88000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1249000.0,12.49
4050,Maruti,Swift,5.0,100000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,535000.0,5.35
4051,Mercedes-Benz,C-Class,13.0,99000.0,Dealer,Diesel,Automatic,14.84,2143.0,170.0,5.0,995000.0,9.95
4052,Maruti,Swift,7.0,50000.0,Dealer,Petrol,Manual,18.6,1197.0,85.8,5.0,500000.0,5.0
